"id","resortId","runLength","angle","maxAngle","difficulty","aspect"
7121,76,1904.1,-13,-22.804482523334,"S","NW"
7187,76,4987.7,-7,-22.804469341321,"S","E"
2839,29,4827.9,-8,-22.804469341321,"S","E"
6883,18,4987.7,-7,-22.804469341321,"S","E"
173,12,2192.3,-13,-22.799963532597,"S","NE"
6447,14,3647.5,-9,-22.794543946652,"C","ENE"
7073,76,5829.7,-10,-22.787224264325,"S","ENE"
501,65,5829.7,-10,-22.787224264325,"S","ENE"
4113,77,473.4,-17,-22.771958372969,"S","E"
4837,83,1800.8,-14,-22.77140641866,"S","NE"
7150,76,1736.3,-14,-22.760092079641,"S","ENE"
1270,18,1736.3,-14,-22.760092079641,"S","ENE"
569,65,1302.4,-14,-22.750555377042,"S","ENE"
4142,55,1340.4,-22,-22.748049457263,"D","ENE"
4540,85,1411.3,-22,-22.736828370363,"S","N"
3965,62,1388.0,-17,-22.733834245676,"D","NNE"
3996,77,3050.7,-14,-22.715005610066,"S","SW"
5153,92,1080.8,-13,-22.711388578172,"S","N"
2474,45,626.0,-10,-22.704085592943,"S","NNE"
6731,18,3157.0,-8,-22.694357590779,"C","NNE"
7035,76,3157.0,-8,-22.694357590779,"C","NNE"
3793,42,1667.3,-16,-22.673769143797,"D","N"
2331,23,539.9,-17,-22.672812277654,"S","WNW"
6496,14,1121.2,-12,-22.660905854083,"S","NNW"
1918,41,5043.7,-9,-22.660578164948,"C","NW"
4773,67,3125.8,-1,-22.650266912755,"DD","N"
1731,36,2720.9,-12,-22.646448607016,"S","NNE"
4152,55,2652.5,-12,-22.639241896182,"D","NE"
4490,78,2089.2,-18,-22.638461888011,"D","WSW"
1523,46,1663.1,-14,-22.630290514773,"D","NNW"
5831,47,1110.3,-16,-22.629645101349,"D","E"
7059,76,6803.7,-8,-22.629417021484,"S","NNW"
487,65,6803.7,-8,-22.629417021484,"S","NNW"
6029,63,2416.3,-14,-22.629402451939,"D","SE"
6023,63,2604.2,-13,-22.623140787372,"D","SSE"
1735,36,889.1,-14,-22.620543207752,"S","NNW"
5233,92,5882.7,-3,-22.615307440823,"D","N"
2043,41,1191.3,-11,-22.607665347074,"D","N"
1489,46,3533.5,-14,-22.600260379425,"S","N"
4061,77,1700.3,-16,-22.597805456096,"S","NNE"
243,44,1945.9,-13,-22.593474531561,"S","NNE"
4619,94,1738.9,-13,-22.579496171821,"S","NNW"
4934,31,428.0,-13,-22.579299401647,"S","N"
5649,47,3486.8,-6,-22.577998799969,"S","ENE"
2387,38,5049.6,-14,-22.577506975762,"S","WNW"
2345,23,3841.0,-13,-22.571413013798,"S","NNE"
7168,76,2742.1,-8,-22.567097517504,"S","ENE"
2889,73,2742.1,-8,-22.567097517504,"S","ENE"
7174,76,2332.4,-9,-22.564596636207,"S","ENE"
656,65,2332.4,-9,-22.564596636207,"S","ENE"
1445,46,1659.4,-7,-22.56333492539,"C","N"
4461,85,4374.3,-6,-22.543497215538,"C","SE"
3852,62,2620.9,-14,-22.54185235857,"S","N"
6231,66,1555.7,-15,-22.526681062565,"D","NNE"
4656,94,1033.1,-18,-22.524767121475,"D","N"
2573,49,1058.9,-13,-22.495990535936,"S","N"
2404,38,3062.6,-12,-22.494001004768,"D","NW"
6277,96,6382.1,-6,-22.490305465438,"C","NNW"
6791,18,4689.7,-10,-22.482099005474,"S","NW"
7095,76,4689.7,-10,-22.482099005474,"S","NW"
1962,41,4463.7,-9,-22.479664860352,"S","NE"
5226,89,1586.5,-13,-22.476775113418,"S","ENE"
5063,86,666.0,-15,-22.462304517581,"DD","ENE"
317,53,1384.2,-11,-22.461744113775,"S","N"
3995,62,5373.2,-17,-22.460719442598,"D","N"
360,53,2188.9,-13,-22.457962063415,"S","NNE"
5420,93,3227.8,-15,-22.457384033093,"D","NW"
4457,78,5022.9,-11,-22.455219100788,"S","SSW"
6308,96,2045.8,-16,-22.451186676233,"D","WNW"
2437,43,2302.4,-20,-22.433085645066,"S","SE"
5835,47,1222.7,-19,-22.431371680251,"D","N"
568,65,2168.0,-10,-22.411189843243,"S","E"
5659,47,1592.0,-15,-22.403493779566,"S","SE"
1566,36,3161.4,-7,-22.400050284604,"C","NNE"
4847,86,1023.2,-5,-22.398303998467,"S","ESE"
4858,83,1104.8,-16,-22.371421769486,"S","NE"
5780,52,1501.5,-19,-22.366554775678,"D","ENE"
3799,61,2457.9,-17,-22.359528112402,"S","N"
5592,52,703.9,-14,-22.347329089034,"S","NE"
5086,40,2874.2,-10,-22.345479252411,"S","NNE"
2288,24,1634.5,-16,-22.341637686143,"D","N"
2279,24,2136.2,-16,-22.328441331063,"D","NNW"
3940,71,1239.1,-10,-22.324086502574,"S","NW"
4711,83,1551.7,-14,-22.309255339691,"C","N"
1563,36,5411.1,-10,-22.306897155728,"C","NNE"
3981,77,2865.8,-15,-22.300156452292,"S","SW"
4989,31,825.3,-19,-22.288602799594,"S","NW"
2101,16,4166.9,-16,-22.26722259191,"S","ENE"
2312,23,2920.9,-16,-22.265190427125,"S","NNW"
6066,63,1141.7,-15,-22.263361991138,"D","ENE"
4487,85,3008.7,-17,-22.259364773057,"C","N"
4575,78,2538.2,-14,-22.251972872667,"D","NW"
534,65,3086.6,-13,-22.241345827553,"S","NNE"
7103,76,3086.6,-13,-22.241345827553,"S","NNE"
2481,45,587.2,-15,-22.235105530093,"D","NNE"
242,44,1953.3,-13,-22.230534810121,"S","ENE"
2310,24,2512.3,-17,-22.21737460491,"D","ENE"
4456,85,2362.5,-16,-22.205293286333,"C","E"
2092,16,2705.8,-16,-22.204580015702,"S","NW"
6511,14,1657.0,-3,-22.19891577969,"S","N"
5396,91,472.0,-13,-22.196684416691,"S","NE"
5669,47,2940.4,-14,-22.191098596335,"S","NE"
4165,55,1767.8,-19,-22.185688641708,"D","ENE"
3828,61,374.5,-17,-22.185355141127,"D","E"
3780,42,2713.3,-16,-22.180388048678,"D","SE"
2118,16,769.7,-17,-22.178297883743,"S","NW"
5464,91,684.0,-12,-22.175165415822,"D","NNE"
4302,34,3732.3,-17,-22.165702079456,"D","N"
6767,18,1279.1,-12,-22.162460644721,"S","NNE"
7071,76,1279.1,-12,-22.162460644721,"S","NNE"
4538,85,1739.5,-17,-22.161135238294,"S","N"
4402,88,5787.2,-10,-22.157776495258,"S","N"
4454,78,2241.9,-13,-22.157389925231,"S","S"
4853,86,3622.1,-15,-22.142384258636,"S","NNE"
5499,47,7560.0,-4,-22.138887430457,"C","NE"
4961,31,1414.2,-21,-22.130441739415,"S","NE"
6075,60,4280.6,-11,-22.12167703558,"D","N"
2574,49,1567.3,-14,-22.12000924617,"S","ENE"
5786,47,2278.4,-14,-22.118008831092,"D","ESE"
5593,52,1278.6,-18,-22.114831067012,"S","NE"
5281,37,3110.1,-19,-22.114454755537,"S","W"
6286,96,1692.5,-17,-22.113373275813,"S","NW"
4136,77,2062.9,-19,-22.113174697501,"D","NNW"
362,53,2155.1,-16,-22.103936956752,"S","N"
4428,78,2625.6,-18,-22.103557282308,"S","S"
170,12,833.5,-8,-22.094398641891,"S","NE"
2071,41,1255.2,-18,-22.081102927897,"DD","SE"
5866,60,2684.7,-9,-22.076412610755,"C","NE"
385,53,2715.1,-14,-22.073400042567,"D","E"
5045,86,648.0,-16,-22.058438079605,"D","NNE"
6620,14,1952.7,-7,-22.055891350484,"D","NNW"
4162,55,1579.6,-15,-22.054723092175,"D","N"
1574,36,7050.3,-8,-22.051439991993,"C","NE"
6483,14,5586.4,-13,-22.050087720148,"S","NNE"
5049,40,3297.1,-11,-22.048799433827,"S","ENE"
5616,52,1889.2,-15,-22.045725393522,"S","NE"
4496,85,3635.5,-11,-22.038701147337,"C","E"
3813,61,4663.3,-13,-22.037937943108,"D","NNE"
238,44,7901.9,-10,-21.993103627413,"S","NE"
5079,40,2251.8,-14,-21.984421298253,"DD","NNE"
3680,42,1993.7,-12,-21.977159231895,"S","NE"
6043,63,2728.7,-15,-21.972144816398,"D","ESE"
5087,59,5495.5,0,-21.96553189886,"C","N"
3630,13,3008.5,-12,-21.963525882798,"S","WNW"
6497,14,932.6,-15,-21.955397086993,"S","N"
1963,41,4685.3,-13,-21.936223316679,"S","NW"
5398,91,2154.1,-15,-21.912196744049,"S","ESE"
784,65,1289.7,-13,-21.912104976036,"D","ENE"
7263,76,1289.7,-13,-21.912104976036,"D","ENE"
2091,16,6144.4,-10,-21.907375868252,"S","NNW"
6605,14,2971.8,-18,-21.905494873371,"D","NNE"
3525,29,3483.0,-15,-21.903362745909,"D","ENE"
3777,61,2450.8,-8,-21.901482404912,"C","WNW"
2149,16,2503.3,-19,-21.888803852816,"D","NE"
5245,89,1409.7,-14,-21.883623433041,"D","ENE"
2248,24,453.3,-20,-21.874475909168,"S","NE"
3682,42,1869.0,-8,-21.871433679927,"S","ENE"
4339,34,1502.9,-11,-21.869600614026,"D","E"
4626,94,1671.4,-21,-21.854928636513,"D","NNE"
4103,34,3395.5,-14,-21.849552396979,"S","N"
2545,48,1204.5,-13,-21.845176767975,"D","N"
5341,91,590.3,-15,-21.841863202729,"S","SE"
5440,93,769.8,-9,-21.839682729465,"DD","S"
4620,94,2127.8,-17,-21.839214215756,"S","NW"
2311,24,3412.7,-13,-21.833236714889,"D","E"
4712,67,569.8,-17,-21.831572474054,"S","NW"
5413,91,325.9,-19,-21.827712970432,"S","ENE"
4041,77,2617.8,-18,-21.825190542712,"S","N"
1475,46,3653.7,-16,-21.824002312771,"S","W"
5072,40,3054.3,-13,-21.818183086434,"D","NE"
6489,14,2657.3,-12,-21.811528476056,"S","NW"
5178,92,1723.2,-14,-21.81121768529,"S","NNW"
2438,43,3308.7,-17,-21.805862045569,"S","SSE"
5682,47,2522.2,-13,-21.801641521001,"S","E"
5091,59,2123.8,-1,-21.801131065404,"C","N"
2090,16,1169.9,-15,-21.797543076779,"S","ESE"
2216,24,4896.2,-9,-21.78850741845,"C","N"
1486,46,1284.6,-16,-21.782242883961,"S","NNW"
1964,41,2151.3,-9,-21.780768661756,"S","N"
3943,71,1021.2,-10,-21.778641851253,"S","NW"
7072,76,3516.8,-10,-21.745806356225,"S","NE"
500,65,3516.8,-10,-21.745806356225,"S","NE"
1977,41,5949.5,-7,-21.744996492497,"S","NE"
5662,52,721.6,-13,-21.743225519774,"D","NNW"
1955,41,7957.2,-8,-21.741724321263,"S","WSW"
6475,14,1684.3,-12,-21.735143447118,"S","N"
6288,96,5008.7,-13,-21.731339319666,"S","W"
4029,77,3324.1,-10,-21.725189970361,"S","NNE"
6281,96,746.9,-14,-21.718071437893,"C","NNW"
347,53,643.5,-16,-21.715375973945,"S","NNW"
6046,63,2520.5,-16,-21.70816043549,"D","E"
1940,41,1127.3,-10,-21.702969348829,"S","E"
3627,13,3580.1,-12,-21.702864288771,"S","NNE"
4393,88,3302.2,-8,-21.702360024384,"S","SW"
5060,40,2000.0,-9,-21.701694320427,"S","N"
3095,29,2074.5,-10,-21.699133789136,"S","E"
6089,63,1805.2,-11,-21.691496207871,"DD","SSE"
6097,60,1163.3,-9,-21.691356474908,"D","E"
4322,34,1239.1,-17,-21.689064369665,"D","ESE"
5668,47,2759.9,-14,-21.678280248909,"S","NE"
5574,52,1722.1,-13,-21.674057570338,"S","E"
5273,37,3968.7,-13,-21.655467146371,"S","WSW"
5638,47,1528.9,-11,-21.644358571185,"S","ENE"
1473,46,3385.4,-18,-21.637024335251,"S","WSW"
5370,93,1123.1,-18,-21.62819975481,"S","NNE"
4839,83,1308.0,-18,-21.62555304471,"S","NNE"
2526,48,2098.5,-15,-21.614244915452,"S","NE"
4278,34,2469.3,-15,-21.610711327854,"S","NNE"
6025,63,2968.2,-12,-21.60702333493,"D","SE"
4347,34,2726.3,-17,-21.601007272247,"D","N"
1453,46,1273.5,-7,-21.588129075716,"C","WNW"
3966,62,1606.9,-17,-21.579470506737,"D","N"
3930,62,1647.8,-17,-21.574989688957,"D","NNW"
5166,92,1272.9,-9,-21.572597371559,"S","W"
1474,46,4576.1,-14,-21.571885596512,"S","W"
4808,83,2577.6,-11,-21.556609617966,"S","N"
4346,34,2982.4,-14,-21.555970409093,"D","NNW"
2466,45,1154.1,-14,-21.5523898527,"C","N"
7043,76,4782.6,-6,-21.549609269905,"C","NW"
2705,73,4782.6,-6,-21.549609269905,"C","NW"
2226,24,4995.1,-14,-21.541790604294,"S","NNW"
363,53,3294.0,-14,-21.533618617137,"S","WNW"
6084,63,1248.2,-15,-21.527526098015,"DD","ENE"
1447,46,1682.6,-7,-21.521725732177,"C","NE"
6616,14,592.1,-13,-21.521188162304,"D","N"
4834,83,2994.4,-11,-21.504211894762,"S","NNE"
2502,45,493.4,-20,-21.501599958341,"D","NNE"
1617,65,9774.1,-10,-21.501131630317,"S","E"
5530,52,1745.3,-11,-21.496339642258,"C","E"
2328,24,988.1,-19,-21.49024415042,"D","N"
4899,83,234.6,-19,-21.484343008241,"D","N"
1717,36,767.6,-13,-21.480324811568,"S","E"
7157,76,767.6,-13,-21.480324811568,"S","E"
7169,76,960.9,-15,-21.477108002065,"S","N"
2890,73,960.9,-15,-21.477108002065,"S","N"
2230,24,1130.9,-14,-21.474675194486,"S","NNW"
6584,14,1365.5,-14,-21.472942426227,"D","SE"
5914,63,568.3,-8,-21.470915638553,"C","SE"
4016,77,2597.5,-9,-21.468281182367,"S","ESE"
6502,14,1940.3,-16,-21.461389051858,"S","SW"
5936,60,910.0,-14,-21.453487636207,"S","SE"
6478,14,1405.9,-14,-21.446414525664,"S","NNW"
5356,91,500.9,-8,-21.445853609929,"S","ENE"
5569,52,4372.4,-8,-21.423127936795,"S","ENE"
4023,77,1490.2,-15,-21.413319426925,"S","NNW"
4285,34,3648.9,-18,-21.413159359837,"S","E"
4802,83,1153.1,-12,-21.400489894816,"S","N"
4624,94,2792.0,-12,-21.369262471217,"D","N"
3878,62,2810.5,-14,-21.365811413042,"S","ENE"
5372,93,1979.1,-16,-21.364122332641,"S","NNE"
2104,16,3601.2,-10,-21.358392630926,"S","ESE"
4663,67,1088.0,-13,-21.350641035877,"C","W"
332,53,721.3,-17,-21.345653054659,"S","N"
4605,94,3561.8,-8,-21.340879222557,"S","N"
3637,13,1727.0,-14,-21.340071588154,"S","NE"
2003,41,968.3,-10,-21.333655730046,"S","NNW"
4933,86,671.5,-7,-21.329421301619,"D","E"
4314,34,5459.2,-15,-21.322034856321,"D","ENE"
2045,41,888.7,-19,-21.321903321591,"D","NNE"
4714,86,3301.1,-8,-21.320010901447,"C","WNW"
4435,85,2084.7,-19,-21.313709043975,"C","NNE"
4818,83,1651.7,-20,-21.312712210741,"S","NNE"
4470,78,2796.2,-10,-21.307376066942,"S","WSW"
3677,42,1859.6,-15,-21.291156380303,"S","NE"
6453,14,4640.9,-7,-21.282818484423,"C","N"
3634,13,3228.7,-10,-21.279778160575,"S","ENE"
2100,16,5242.2,-17,-21.279612511093,"S","ENE"
5198,92,286.9,-16,-21.278521966179,"D","WNW"
5520,52,1567.9,-14,-21.270894859156,"C","ESE"
5546,52,1642.9,-10,-21.26904546932,"S","SE"
230,44,740.8,-11,-21.259065814059,"C","NNW"
5635,47,3188.6,-7,-21.250840919217,"S","NE"
6070,63,3273.8,-14,-21.24904702718,"D","ENE"
6036,63,573.1,-11,-21.246516799972,"D","SE"
6069,60,1870.7,-17,-21.232391636724,"D","N"
5239,89,2288.6,-15,-21.223048545674,"D","NE"
6008,60,1356.4,-11,-21.217815362895,"S","ENE"
4421,78,3625.3,-16,-21.212373779656,"S","WNW"
2427,43,1098.1,-18,-21.19600929809,"S","E"
177,12,1250.7,-14,-21.188401294635,"S","ESE"
305,53,2159.6,-15,-21.184458902782,"S","NNE"
240,44,2653.4,-11,-21.183655778081,"S","NE"
4015,77,2461.2,-17,-21.178811104723,"S","ESE"
5109,92,4067.1,-9,-21.177886939565,"C","NW"
5571,52,2843.0,-17,-21.17489197674,"S","NNE"
6508,14,2300.4,-16,-21.17332654625,"S","WNW"
1774,36,5881.4,-13,-21.14663517436,"S","ENE"
5236,89,1463.4,-16,-21.143874772215,"D","NE"
6484,14,4213.4,-13,-21.127677099204,"S","NW"
5702,52,1948.8,-18,-21.127107278976,"D","ENE"
2263,24,2648.7,-14,-21.126972385163,"S","N"
5712,52,2089.8,-15,-21.115688854459,"D","E"
6477,14,2173.7,-14,-21.111539556407,"S","N"
5219,89,2511.8,-10,-21.095983619665,"S","E"
2879,73,1628.6,-12,-21.094109462129,"S","NW"
7163,76,1628.6,-12,-21.094109462129,"S","NW"
4333,34,752.5,-21,-21.082485688716,"D","NNE"
5573,52,445.3,-17,-21.080410473122,"S","NE"
5021,31,2326.2,-21,-21.071485037941,"D","N"
2525,48,3757.2,-11,-21.065734116954,"S","N"
3859,62,4677.4,-13,-21.065060667378,"S","W"
2881,29,5921.4,-11,-21.061654662315,"S","ENE"
2498,45,1043.6,-16,-21.056906048255,"S","NNE"
5276,37,1258.7,-15,-21.023204211056,"S","NNW"
1468,46,1544.7,-11,-21.021831018996,"S","NE"
6298,96,3887.1,-12,-21.020339316569,"S","WSW"
420,53,1181.9,-12,-21.017826429179,"D","ESE"
3857,62,2859.7,-13,-21.010383829124,"S","NE"
4561,85,701.2,-21,-21.007188608776,"S","SE"
7029,76,2082.8,-12,-21.004824057658,"C","WNW"
436,65,2082.8,-12,-21.004824057658,"C","WNW"
3956,62,3609.7,-11,-21.003008889763,"D","NNE"
3942,71,943.9,-12,-20.996538658201,"S","NW"
5206,92,2266.3,-18,-20.988593272419,"D","NW"
5084,40,2441.8,-10,-20.986729060549,"S","N"
6013,63,4011.3,-13,-20.978104391414,"S","ENE"
4876,86,1374.8,-10,-20.972642932007,"S","E"
4971,86,1160.5,-12,-20.97113096658,"D","NNE"
5706,52,605.2,-19,-20.966360105936,"D","ESE"
833,65,1163.8,-15,-20.963630367927,"D","ENE"
1745,36,2451.0,-15,-20.960637084481,"S","NNW"
6072,63,1085.7,-13,-20.954767260665,"D","ESE"
5506,52,2253.0,-7,-20.951055467818,"C","SSE"
5763,52,1130.5,-19,-20.946605141384,"D","NE"
1936,41,1582.9,-12,-20.946527067661,"S","WNW"
6179,66,2210.0,-7,-20.932567960323,"S","N"
4423,78,6354.6,-14,-20.930987124364,"S","NW"
5874,60,989.2,-12,-20.930889528632,"C","ENE"
4515,94,3390.9,-12,-20.926140134087,"C","NE"
1498,46,2346.3,-14,-20.921891779088,"S","N"
3901,62,3460.0,-13,-20.917985141456,"S","NNW"
5776,52,2027.2,-18,-20.916599581443,"D","E"
6076,60,821.3,-17,-20.90880164989,"D","NNE"
3993,62,8748.3,6,-20.895582673755,"D","N"
6233,66,1579.2,-16,-20.887027576124,"D","NNE"
4658,94,1462.4,-14,-20.883876104786,"D","NNE"
5163,89,301.5,-10,-20.88361736646,"S","ESE"
4159,55,1395.8,-21,-20.878387515686,"D","ENE"
521,65,2081.6,-12,-20.876025688618,"S","N"
5961,63,1187.2,-15,-20.86459191749,"S","SSE"
6564,14,1560.3,-15,-20.860910705994,"D","SSW"
2036,16,910.1,-11,-20.85066166124,"C","NE"
4147,55,2397.1,-11,-20.850086129172,"D","SSE"
4936,31,1539.0,-15,-20.850059000256,"S","N"
5181,92,2809.9,-16,-20.843830738259,"S","NNW"
4969,31,1760.2,-2,-20.825515325109,"S","N"
3707,42,1738.8,-12,-20.818724129721,"S","E"
4657,94,469.2,-21,-20.816051114637,"D","E"
3904,69,2430.2,-15,-20.809103535198,"S","N"
2096,16,1603.1,-16,-20.808528630456,"S","NNW"
3750,42,1880.8,-16,-20.802208240308,"D","N"
5148,92,1656.1,-10,-20.790032017649,"S","WSW"
5701,52,957.4,-9,-20.789034502745,"D","SE"
3644,65,523.2,-21,-20.777862148777,"DD","NE"
2240,24,1139.6,-12,-20.776509067101,"S","ESE"
1510,46,2084.1,-11,-20.759190125052,"S","N"
6427,14,5080.2,-12,-20.758646309576,"C","NW"
2884,73,2388.7,-9,-20.757949644696,"S","NNW"
7166,76,2388.7,-9,-20.757949644696,"S","NNW"
4297,34,2633.7,-12,-20.755427097841,"D","NNW"
2555,48,1005.1,-20,-20.747443357125,"D","NE"
525,65,1074.3,-18,-20.746500133858,"S","NW"
7094,76,1074.3,-18,-20.746500133858,"S","NW"
5595,52,1557.1,-5,-20.737263245425,"S","WNW"
6494,14,3496.6,-13,-20.734788463201,"S","NW"
3911,69,1712.1,-16,-20.727969368643,"D","N"
6469,14,2864.6,-12,-20.717607923405,"S","N"
5151,59,1512.4,-19,-20.712269846601,"S","ESE"
1570,36,3844.1,-5,-20.707063303933,"C","ESE"
6516,14,2089.4,-17,-20.697388034335,"S","NNW"
4842,86,810.7,-16,-20.696644637264,"S","NE"
2088,16,2967.5,-11,-20.693157993822,"S","SE"
366,53,952.3,-16,-20.691582765952,"S","WSW"
5124,89,772.0,-9,-20.689710529554,"C","N"
390,53,1758.6,-19,-20.689213954282,"D","NNE"
3702,42,2113.4,-15,-20.688456595724,"S","NNE"
5690,52,2888.7,-14,-20.681631663328,"D","SE"
396,53,1185.3,-15,-20.679265954496,"D","NNE"
6610,14,4804.8,-12,-20.678832707434,"D","W"
6052,60,2482.0,-11,-20.677373994505,"S","E"
2852,73,2232.7,-11,-20.671957656929,"S","WNW"
7148,76,2232.7,-11,-20.671957656929,"S","WNW"
6751,18,1900.0,-10,-20.668989312053,"S","NNE"
7055,76,1900.0,-10,-20.668989312053,"S","NNE"
5156,89,1581.9,-17,-20.668048756553,"S","ENE"
4885,86,4170.5,-11,-20.667973040411,"S","NNE"
6282,96,2292.6,-10,-20.665323616559,"C","WSW"
2329,23,1399.1,-8,-20.66426070105,"S","N"
2320,24,3647.2,-13,-20.634519632729,"D","NNW"
379,53,746.5,-17,-20.628953023877,"D","N"
6234,66,1601.2,-16,-20.622208671601,"D","NNE"
4871,86,1839.0,-7,-20.606766936241,"S","WNW"
1970,41,7649.2,-7,-20.591784999758,"S","N"
2317,23,1057.7,-12,-20.589374598741,"S","WNW"
4822,83,1305.8,-17,-20.584139041086,"S","NNE"
6464,14,4595.8,-13,-20.579354633739,"S","N"
325,53,3907.1,-10,-20.577015888616,"S","NNW"
4693,67,1676.7,-11,-20.565983775877,"S","W"
4443,85,4296.0,-15,-20.557868798064,"C","ENE"
3112,29,3314.8,-8,-20.537716091367,"S","E"
580,65,3322.4,-8,-20.537716091367,"S","E"
303,53,943.7,-17,-20.529104033816,"S","NNW"
5121,59,5871.2,0,-20.526312733536,"S","N"
5947,63,5297.6,-10,-20.524388853622,"S","ESE"
6284,96,849.5,-10,-20.524379762196,"S","NNE"
2546,48,1427.1,-15,-20.516692454533,"D","N"
4918,86,2695.3,-15,-20.515132246834,"S","ENE"
6730,18,2981.6,-8,-20.508843025365,"C","NE"
7034,76,2981.6,-8,-20.508843025365,"C","NE"
4459,78,722.7,-17,-20.508229642465,"S","S"
3713,42,630.6,-17,-20.500253396543,"S","NNW"
4734,83,1122.8,-11,-20.49560848954,"C","NNW"
4814,83,1193.8,-12,-20.483230219896,"S","N"
6517,14,1610.7,-14,-20.474995666656,"S","N"
4446,85,3099.7,-11,-20.4717349609,"C","E"
4268,34,1911.9,-16,-20.469611311425,"S","NNW"
5389,93,3067.3,-12,-20.468451291311,"S","NNE"
326,53,1637.2,-15,-20.464200937564,"S","NNE"
1974,41,5584.3,-11,-20.462554688811,"S","NNE"
3890,69,770.8,-17,-20.462014864472,"S","SW"
2069,16,8718.6,-9,-20.449303287487,"S","ENE"
4726,67,2526.1,-13,-20.447938538932,"S","NW"
1994,16,8469.3,-9,-20.442139911473,"C","NE"
4345,34,2786.3,-16,-20.427018925042,"D","NNW"
6050,63,1549.7,-18,-20.422541522199,"D","E"
5202,89,3425.0,-15,-20.417693823068,"S","ENE"
5379,93,2950.4,-13,-20.414565755362,"S","N"
2097,16,3984.0,-15,-20.414229264626,"S","NW"
6785,18,7392.6,-5,-20.412308544452,"S","W"
7089,76,7392.6,-5,-20.412308544452,"S","W"
4462,85,1407.5,-7,-20.406496022634,"C","ENE"
4416,78,2056.3,-16,-20.392799249703,"S","WNW"
2042,41,1872.1,-14,-20.389692292884,"S","NE"
5036,31,2186.8,-2,-20.374761597857,"D","N"
2423,43,1074.3,-14,-20.373158529714,"S","SSW"
4030,77,6380.3,-12,-20.373072453399,"S","NE"
4325,34,2120.5,-15,-20.358385122953,"D","NE"
2259,24,6390.1,-13,-20.357880794325,"S","NNW"
4330,34,5777.0,-13,-20.357210997694,"D","NE"
5191,89,1446.6,-15,-20.333668845836,"S","ENE"
4436,85,3430.6,-18,-20.333634520448,"C","N"
290,44,875.1,-19,-20.324171226087,"D","E"
4529,85,5664.2,-8,-20.322534125211,"S","NE"
5328,91,4567.2,-11,-20.319029777641,"C","ESE"
4966,31,1080.4,-20,-20.316136465099,"S","NE"
6797,18,6137.0,-8,-20.303216061112,"S","NE"
6206,66,531.8,-14,-20.302092997387,"D","E"
2185,16,3488.9,-14,-20.295926393481,"D","NNE"
5614,52,1988.8,-7,-20.292320712375,"S","WNW"
222,44,2378.8,-8,-20.290052846001,"C","NNE"
5839,47,1252.8,-17,-20.270347937445,"D","ESE"
4252,34,4730.1,-14,-20.266839202524,"S","NNW"
5560,52,632.9,-15,-20.264371334974,"S","NE"
4691,67,5453.3,-12,-20.258259765421,"S","NNW"
4460,78,887.6,-11,-20.257016256423,"S","ENE"
3853,62,6879.8,-10,-20.256545772022,"S","N"
5580,52,4456.2,-10,-20.250247309519,"S","SE"
5046,31,2019.7,4,-20.249009460624,"D","N"
4472,78,2138.3,-16,-20.238185296479,"D","WNW"
4953,31,903.1,-16,-20.236071134564,"S","NNE"
4939,31,951.7,-16,-20.234174208177,"S","WNW"
7172,76,821.4,-10,-20.231892162441,"S","NNW"
3280,29,791.5,-10,-20.231892162441,"S","NNW"
6868,18,821.4,-10,-20.231892162441,"S","NNW"
4291,34,5584.1,-13,-20.227449901917,"D","NE"
5553,52,2793.8,-16,-20.224037377139,"S","NE"
4442,85,4209.8,-4,-20.223680905267,"C","E"
6012,60,5328.6,-13,-20.223600197567,"S","ENE"
6040,63,2135.6,-15,-20.223018894814,"D","ESE"
4972,83,3331.5,-11,-20.22071966208,"D","NNW"
5335,91,1061.4,-5,-20.216959259701,"C","ESE"
1476,46,3483.3,-13,-20.186359912975,"S","SSE"
4521,94,4434.4,-6,-20.174652076062,"C","N"
5162,92,1880.0,-14,-20.173952141568,"S","NW"
5307,37,878.9,-17,-20.171708841739,"D","NW"
5777,52,2268.3,-17,-20.17156550215,"D","E"
5131,92,631.4,-5,-20.159208447936,"C","E"
6737,18,1518.5,-5,-20.156956001724,"C","ENE"
7041,76,1518.5,-5,-20.156956001724,"C","ENE"
4945,83,1468.3,-14,-20.155181629002,"D","NW"
4943,31,304.2,-20,-20.15243282652,"S","NW"
3674,42,3428.1,-13,-20.151280401701,"S","WSW"
6001,60,5381.5,-12,-20.149365896013,"S","ENE"
3897,62,3123.6,-15,-20.143689023388,"S","NNW"
4860,86,2313.1,-10,-20.128580196106,"S","ENE"
4704,67,2927.8,-12,-20.121476214616,"S","NW"
353,53,937.1,-19,-20.120950239775,"S","SE"
389,53,792.0,-18,-20.112651009296,"D","NE"
3891,69,520.4,-15,-20.101146002982,"S","WNW"
4548,94,2920.5,-4,-20.097621892844,"C","NW"
2497,45,1327.5,-13,-20.088380329269,"S","N"
5213,89,922.7,-10,-20.088327143722,"S","ENE"
5857,60,379.7,-14,-20.084314048066,"C","ESE"
3716,42,1303.5,-17,-20.080215033728,"S","NNW"
4965,86,1073.7,-12,-20.080182643386,"D","NNE"
6058,63,1071.9,-18,-20.07747395403,"D","E"
2113,16,2460.5,-13,-20.07569222696,"S","SSE"
4414,78,2051.2,-2,-20.074123369309,"C","NW"
4385,88,11269.7,-8,-20.065780102078,"C","NNW"
